actual,proposed
7.06760311126709,-0.005968362092971802
7.0813727378845215,7.06760311126709
7.0813727378845215,7.0813727378845215
7.10200309753418,7.0813727378845215
7.106878757476807,7.10200309753418
7.120575428009033,-0.006526862736791372
7.134259223937988,7.134259223937988
7.16840934753418,7.1410956382751465
7.205165386199951,7.16840934753418
7.218803405761719,-0.007121232803910971
7.239234924316406,7.218803405761719
7.246038913726807,7.239234924316406
7.280007839202881,7.246038913726807
7.273709297180176,7.280007839202881
7.287221431732178,-0.007721975911408663
7.30072021484375,7.287221431732178
7.30072021484375,7.30072021484375
7.30072021484375,7.30072021484375
7.307465076446533,7.30072021484375
7.242092132568359,-0.008256109431385994
7.2554779052734375,7.242092132568359
7.262165546417236,7.2554779052734375
7.282209396362305,7.262165546417236
7.28888463973999,7.282209396362305
7.311885833740234,-0.008328136056661606
7.311885833740234,7.311885833740234
7.311885833740234,7.311885833740234
7.305203914642334,7.311885833740234
7.311885833740234,7.305203914642334
7.211929798126221,-0.008868257515132427
7.211929798126221,7.211929798126221
7.205308437347412,7.211929798126221
7.205308437347412,7.205308437347412
7.198684215545654,7.205308437347412
7.1793084144592285,-0.00933355838060379
7.172678470611572,7.1793084144592285
7.166045188903809,7.172678470611572
7.172678470611572,7.166045188903809
7.172678470611572,7.172678470611572
7.172678470611572,-0.009812724776566029
7.148930549621582,7.172678470611572
7.14230489730835,7.148930549621582
7.13567590713501,7.14230489730835
7.13567590713501,7.13567590713501
7.129044055938721,-0.010229170322418213
7.0516462326049805,7.129044055938721
7.045052528381348,7.045052528381348
7.0252532958984375,7.038455963134766
7.018647193908691,-0.01061342004686594
6.953286647796631,7.018647193908691
6.959856986999512,6.953286647796631
6.959856986999512,6.959856986999512
6.953286647796631,6.959856986999512
6.953286647796631,-0.01101257186383009
6.837348937988281,6.953286647796631
6.837348937988281,6.837348937988281
6.824336051940918,6.837348937988281
6.811311721801758,6.824336051940918
6.798276424407959,-0.011317109689116478
6.791754722595215,6.798276424407959
6.640456676483154,6.640456676483154
6.6146979331970215,6.62758207321167
6.601802349090576,-0.011555244214832783
6.588895797729492,6.601802349090576
6.479015350341797,6.588895797729492
6.466240882873535,6.479015350341797
6.453455448150635,6.466240882873535
6.44066047668457,-0.011765113100409508
6.427855014801025,6.44066047668457
6.289709091186523,6.427855014801025
6.283390522003174,6.289709091186523
6.277069568634033,6.283390522003174
6.277069568634033,-0.01198651921004057
6.270746231079102,6.277069568634033
6.264420509338379,-0.01197286881506443
6.177719593048096,6.264420509338379
6.171457290649414,6.177719593048096
6.171457290649414,-0.012205678038299084
6.171457290649414,6.171457290649414
6.165192604064941,6.171457290649414
6.062771797180176,6.165192604064941
6.056576728820801,6.062771797180176
6.056576728820801,-0.01238930318504572
6.050380706787109,6.056576728820801
6.056576728820801,6.050380706787109
5.843105792999268,6.056576728820801
5.849123954772949,5.843105792999268
5.861153602600098,-0.012692255899310112
5.867165565490723,5.861153602600098
5.879182815551758,5.867165565490723
5.7142486572265625,5.879182815551758
5.72596549987793,5.7142486572265625
5.737674713134766,-0.013055285438895226
5.743526935577393,5.737674713134766
5.749377250671387,5.743526935577393
5.577595233917236,5.749377250671387
5.588998317718506,5.577595233917236
5.600393295288086,5.588998317718506
5.611782073974609,5.600393295288086
5.623164176940918,5.611782073974609
5.628851890563965,5.623164176940918
5.5237932205200195,5.628851890563965
5.534968852996826,-0.01364869438111782
5.546138286590576,5.534968852996826
5.557300090789795,5.546138286590576
5.574031352996826,5.557300090789795
5.520059585571289,5.574031352996826
5.525583267211914,-0.01391532365232706
5.531105995178223,5.525583267211914
5.547664165496826,5.531105995178223
5.558694839477539,5.547664165496826
5.484330654144287,5.558694839477539
5.495211601257324,-0.014188782311975956
5.500649929046631,5.495211601257324
5.506086826324463,5.500649929046631
5.511521816253662,5.506086826324463
5.516955375671387,5.511521816253662
5.4536614418029785,-0.014380072243511677
5.459036827087402,5.4536614418029785
5.46441125869751,5.459036827087402
5.469784259796143,5.46441125869751
5.48052453994751,5.469784259796143
5.362917423248291,-0.01456218771636486
5.368185997009277,5.362917423248291
5.368185997009277,5.368185997009277
5.368185997009277,5.368185997009277
5.368185997009277,5.368185997009277
5.3113250732421875,-0.014577829279005527
5.3113250732421875,5.3113250732421875
5.316546440124512,5.3113250732421875
5.316546440124512,5.316546440124512
5.316546440124512,5.316546440124512
5.179956436157227,-0.014660677872598171
5.179956436157227,5.179956436157227
5.174846172332764,-0.014709603041410446
5.174846172332764,5.174846172332764
5.174846172332764,5.174846172332764
5.015259265899658,-0.01467807125300169
5.015259265899658,5.015259265899658
5.025224685668945,5.015259265899658
5.035185813903809,5.025224685668945
5.040163993835449,5.035185813903809
4.871203422546387,-0.014818191528320312
4.880853652954102,4.871203422546387
4.880853652954102,4.880853652954102
4.871203422546387,4.880853652954102
4.861548900604248,4.871203422546387
4.861548900604248,-0.01480188500136137
4.717893123626709,4.861548900604248
4.713181495666504,4.717893123626709
4.713181495666504,4.713181495666504
4.708469390869141,4.713181495666504
5.135156154632568,-0.01475430466234684
4.9056501388549805,5.135156154632568
4.900768280029297,4.9056501388549805
4.900768280029297,4.900768280029297
4.9056501388549805,4.900768280029297
4.910531044006348,-0.014754874631762505
4.745205402374268,4.910531044006348
4.74045991897583,4.745205402374268
4.7262187004089355,4.74045991897583
4.702463626861572,4.7262187004089355
4.678683280944824,-0.0145652387291193
4.659641265869141,4.678683280944824
4.456222057342529,4.659641265869141
4.43781042098999,4.456222057342529
4.4332051277160645,4.43781042098999
4.423991680145264,-0.01423863135278225
4.414775371551514,4.423991680145264
4.233999252319336,4.414775371551514
4.216145992279053,4.233999252319336
4.20721435546875,4.216145992279053
4.193810939788818,-0.01397119089961052
4.175928592681885,4.193810939788818
3.9698784351348877,-0.013861551880836487
3.9527394771575928,3.9698784351348877
3.9355897903442383,3.9527394771575928
3.922720432281494,-0.013643423095345497
3.914137840270996,3.922720432281494
3.6542904376983643,3.914137840270996
3.6340320110321045,3.6542904376983643
3.6178152561187744,3.6340320110321045
4.146543025970459,-0.013295602053403854
4.128093719482422,4.146543025970459
3.8887248039245605,4.128093719482422
3.8711464405059814,3.8887248039245605
3.8491580486297607,3.8711464405059814
3.8271522521972656,-0.012901201844215393
3.8139402866363525,3.8271522521972656
3.800722599029541,3.8139402866363525
3.4755516052246094,3.800722599029541
3.4592299461364746,3.4755516052246094
3.442899703979492,-0.012534497305750847
3.426560640335083,3.442899703979492
3.406125068664551,3.426560640335083
3.127383232116699,3.406125068664551
3.112166166305542,3.127383232116699
3.096942663192749,-0.01211673766374588
3.081712484359741,3.096942663192749
3.0626652240753174,3.081712484359741
2.8550214767456055,3.0626652240753174
2.8370745182037354,2.8550214767456055
2.8155269622802734,-0.011697476729750633
2.7939674854278564,2.8155269622802734
2.7723958492279053,2.7939674854278564
2.5642802715301514,2.7723958492279053
2.5474770069122314,2.5642802715301514
2.9698805809020996,-0.011211851611733437
2.9502902030944824,2.9698805809020996
2.926767587661743,2.9502902030944824
2.9110777378082275,2.926767587661743
2.5457897186279297,2.9110777378082275
2.535388946533203,-0.010797703638672829
2.5249857902526855,2.535388946533203
2.5180487632751465,2.5249857902526855
2.50417160987854,2.5180487632751465
1.810041904449463,2.50417160987854
1.7973129749298096,-0.010502819903194904
1.7845813035964966,1.7973129749298096
1.771847128868103,1.7845813035964966
1.7591100931167603,1.771847128868103
1.6518914699554443,1.7591100931167603
1.6374351978302002,-0.010088543407619
1.6229757070541382,1.6374351978302002
1.6085131168365479,1.6229757070541382
1.5940474271774292,1.6085131168365479
1.5062922239303589,1.5940474271774292
1.4947842359542847,-0.0095957200974226
1.4855766296386719,1.4947842359542847
1.4717628955841064,1.4855766296386719
1.460249662399292,1.4717628955841064
1.4487346410751343,1.460249662399292
1.4204295873641968,-0.009190085344016552
1.413609266281128,1.4204295873641968
1.4067884683609009,1.413609266281128
1.3954191207885742,1.4067884683609009
1.3863223791122437,1.3954191207885742
1.2693854570388794,-0.008910706266760826
1.2630903720855713,1.2693854570388794
1.2588932514190674,1.2630903720855713
1.252597451210022,1.2588932514190674
1.2463011741638184,1.252597451210022
1.5153812170028687,-0.008659430779516697
1.5102711915969849,1.5153812170028687
1.5051610469818115,1.5102711915969849
1.50005042552948,1.5051610469818115
1.50005042552948,1.50005042552948
1.5560247898101807,-0.008516434580087662
1.5533753633499146,1.5560247898101807
1.5533753633499146,1.5533753633499146
1.5480762720108032,1.5533753633499146
1.5427765846252441,1.5480762720108032
1.5401266813278198,-0.008426179178059101
1.6078544855117798,1.5401266813278198
1.5995454788208008,1.6078544855117798
1.5912353992462158,1.5995454788208008
1.5856947898864746,1.5912353992462158
1.5801538228988647,-0.008256891742348671
1.6557761430740356,1.5801538228988647
1.6528700590133667,1.6557761430740356
1.649963617324829,1.6528700590133667
1.6441503763198853,1.649963617324829
1.632522702217102,1.632522702217102
1.6527326107025146,1.6646085977554321
1.6467938423156738,1.6527326107025146
1.6438242197036743,1.6467938423156738
1.6378847360610962,-0.007935062050819397
1.6425769329071045,1.6378847360610962
1.6395930051803589,1.6425769329071045
1.6306408643722534,1.6395930051803589
1.6246720552444458,1.6306408643722534
2.0415475368499756,-0.007788126356899738
2.0340394973754883,2.0415475368499756
2.0919413566589355,2.0340394973754883
2.0880613327026367,2.0919413566589355
2.076418876647949,2.0880613327026367
2.072537422180176,-0.007598531898111105
2.0686557292938232,2.072537422180176
2.196866512298584,2.0686557292938232
2.184471368789673,-0.007477041333913803
2.1638059616088867,-0.007448338903486729
2.1555373668670654,2.1638059616088867
2.158440113067627,2.1555373668670654
2.1501269340515137,2.158440113067627
2.141812562942505,2.1501269340515137
2.129338502883911,-0.0072680250741541386
2.121020793914795,2.129338502883911
2.057966709136963,2.121020793914795
2.049839973449707,2.057966709136963
2.0417120456695557,2.049839973449707
2.0335826873779297,-0.007077242247760296
2.029517650604248,2.0335826873779297
2.0150094032287598,2.029517650604248
2.0069186687469482,2.0150094032287598
1.998826503753662,2.0069186687469482
1.99073326587677,-0.006943189539015293
1.9785912036895752,1.99073326587677
1.9704948663711548,1.9785912036895752
1.962813138961792,1.9704948663711548
1.950636863708496,1.962813138961792
1.9384578466415405,-0.006735762115567923
1.9262763261795044,1.9384578466415405
1.9181538820266724,1.9262763261795044
1.776189923286438,1.9181538820266724
1.7686066627502441,1.776189923286438
2.410365581512451,-0.006528408266603947
2.4000909328460693,2.410365581512451
2.3898143768310547,2.4000909328460693
2.4401347637176514,2.3898143768310547
2.4242985248565674,2.4401347637176514
2.4137375354766846,-0.006354662589728832
2.40317440032959,2.4137375354766846
2.392608880996704,2.40317440032959
2.376755475997925,2.392608880996704
2.310462713241577,2.376755475997925
2.279242753982544,-0.006138589233160019
2.242793321609497,2.279242753982544
2.2167415618896484,2.242793321609497
2.195889949798584,2.2167415618896484
2.0727076530456543,2.195889949798584
2.0426888465881348,-0.005725746043026447
2.0076451301574707,2.0426888465881348
1.9826000928878784,2.0076451301574707
1.962556004524231,1.9826000928878784
1.9895124435424805,1.962556004524231
1.9639121294021606,-0.005362543743103743
1.9485464096069336,1.9639121294021606
1.9280521869659424,-0.005250823684036732
1.9024239778518677,1.9280521869659424
1.753814697265625,1.9024239778518677
1.7346664667129517,-0.005049769766628742
1.7155122756958008,1.7346664667129517
1.7011429071426392,1.7155122756958008
1.681978702545166,1.7011429071426392
1.5088919401168823,1.681978702545166
1.5002046823501587,-0.0047868359833955765
